id	name
1911	LANA TA FUENZALIDA, Gabriela
1912	UGARTE CATALDO, José
1913	PÉREZ RAGONE, Álvaro y Núñez Ojeda, Raúl
1914	RODRÍGUEZ PAPIC, Ignacio
1915	BORDALÍ, Andrés, CORTEZ, Gonzalo, PALOMO, Diego
1916	ROMERO SEGÜEL, Alejandro
1917	ASARINO VITERBO, Mario
1918	ABELIUK MANASEVICH, René
1919	COURT, Eduardo y WEGNER, Veronika
1920	RUZ LÁRTIGA, Gonzalo
1921	MEZA BARROS, Ramón
1922	ALESSANDRI, SOMARRIV A Y VODANOVIC
1923	GARRIDO MONTT, Mario.
1924	CURY URZUA, Enrique
1925	POLITOFF, S. MATUS, P. RAMIREZ,M.
1926	SILVA  SÁNCHEZ, Jesús-María
1927	SCHÜNEMANN, Bemd
1928	MEZA BARROS, Ramón
1929	LOPEZ SANTA MARIA, JORGE
1930	ABELIUK MANASEVICH, René
1931	BARCIA LEHMANN, Rodrigo
1932	ALESSANDRI RODRIGUEZ, Arturo
1933	BERMÚDEZ SOTO, Jorge
1934	SOTO KLOSS, Eduardo
1935	BOLOÑA KELLY, Germán
1936	CORDERO QUINZACARA, Eduardo
1937	CORDERO QUINZACARA, Eduardo
1938	GARRIDO MONTT, Mario
1939	POLITOFF, S. MATUS, P. RAMIREZ, M.
1940	ETCHEVERRY, Alfredo
1941	RODRÍGUEZ, Luis y OSSANDÓN, María
1942	DÍAZ GONZÁLEZ, Gonzalo
1943	GARRIDO MONTT, Mario
1944	POLITOFF, S. MATUS, P. RAMIREZ, M.
1945	ETCHEVERRY, A.
1946	BULLEMORE, Vivían y MACKINNON, John
1947	VARGAS PINTO, Tatiana
1948	SILVA,Rodrigo y VEGA, Francisco
1949	Justicia Constitucional y Derechos Fundamentales
1950	Eduardo Aldunate
1951	Emilio Pfeffer
1952	Director Luis Cordero
1953	Humberto Nogueira
1954	ORELLANA, Fernando
1955	ESPINOZA, Raúl
1956	CASARINO Viterbo, Mario
1957	ROMERO, Alejandro
1958	STOEHREL, Carlos
1959	THA YER, William. NOVO A, Patricio
1960	THAYER, William. NOVOA, Patricio
1961	LANATA FUENZALIDA, Gabriela
1962	UGARTE CATALDO, José
1963	GAMONAL CONTRERAS, Sergio
1964	TOLEDO CORSI
1965	SILVA RUZ, Gabriel
1966	Legal Publishing Editores
1967	BARROS, Diego y PARGA, José
1968	FELIU SEGOVIA, Juan
1969	CONTRERAS STRAUCH, Osvaldo
1970	SANDOVAL LÓPEZ, Ricardo
1971	PUELMA ACCORSI, Álvaro
1972	PUGA  VIAL, Juan
1973	AMUNATEGUI, Andrés
1974	RIVERA BRAVO, Daniela
1975	VERGARA BLANCO, Alejandro
1976	VERGARA BLANCO, Alejandro
1977	Alejandro Vergara Blanco Abeledo Perrot
1978	FIGUEROA DEL RÍO, Luis
1979	LIRA OVALLE, Samuel
1980	VERGARA BLANCO, Alejandro
1981	ANSALDI DOMÍNGUEZ, Carmen
1982	OSSA BULNES, Juan
1983	VERGARA BLANCO, Alejandro
1984	RUZ LÁRTIGA, Gonzalo
1985	 BARRIENTOS, Javier y NOVALES, Aránzazu
1986	RAMOS PAZOS, René
1987	TRONCOSO LARRONDE, Hernán
1988	GOMEZ DE LA TORRE VARGAS, Maricruz
1989	BERMÚDEZ SOTO, Jorge
1990	FERNANDEZ BITTERLICH, Pedro
1991	BORQUEZ YUNGE, José
1992	AMUNÁTEGUI PERELLÓ, Carlos
1993	SEPÚLVEDA SOLAR, Doris
1994	HORWITZ, María y LOPÉZ, Julián
1995	MATURANA, Cristián y MONTERO, Raúl
1996	CHAHUÁN, Sabas
1997	DECAP FERNÁNDEZ, Mauricio
1998	SARRABAYROUSE, Eugenio
1999	MASSONE PARODI, Pedro
2000	ALVARADO URÍZAR, Agustina
2001	UGALDE, Rodrigo
2002	MASSONE PARODI, Pedro
2003	MEZA ENCINA Bárbara
2004	RUZ LÁRTIGA, Gonzalo
2005	MEZA BARROS, Ramón
2006	TRONCOSO LARRONDE, Hernán
2007	DE LA MAZA GAZMURI, Iñigo
2008	BARRIENTOS, Javier y NOVALES, Aránzazu
2009	PEDRALES GARCÍA DE CORTÁZAR, Antonio
2010	SQUELLA NARDUCCI, Agustín
2011	PECES-BARBA, Gregorio
2012	FOUCAULT, Michel
2013	AMUNATEGUI ECHEVERRIA, Andrés
2014	SANDOVAL LÓPEZ, Ricardo
2015	PUELMA ACCORSI, Álvaro
2016	GÓMEZ, Rafael y EYZAGUIRRE,  Gonzalo
2017	SANDOV AL  LÓPEZ, Ricardo
2018	TOLEDO CORSI
2019	SILVA  RUZ, Gabriel
2020	Legal Publishing Editores
2021	BARROS, Diego y PARGA, José
2022	FELIU SEGOVIA, Juan
2023	HORWITZ, M.
2024	MATURANA, C.
2025	CASARINO, M.
2026	CHAHUÁN,  S.
2027	BARROS BOURIE, Enrique
2028	RUZ LÁRTIGA, Gonzalo
2029	RODRIGUEZ GREZ,Pablo
2030	TAPIA RODRÍGUEZ, Mauricio
2031	COURT MURASSO, Eduardo
2032	TOLEDO CORSI
2033	SILVA RUZ, Gabriel
2034	Legal Publishing Editores
2035	BARROS, Diego y PARGA, José
2036	FELIU SEGOVIA, Juan
2037	APARISIS MIRALLES, Ángela
2038	ALCAÍNO, Rodrigo y CORTÉS DE LA CERDA, Matías
2039	LORENZO, Leticia
2040	HIGA SILVA, César
2041	BAILEY, Lee
2042	BERGMAN, Paúl
2043	FISHER, Roger
2044	NÚÑEZ OJEDA, Raúl
2045	URY, William
2046	ECO, Humberto
2047	ÁLVAREZ UNDURRAGA, Gabriel
2048	CORRAL T ALCIANI, Hernán
2049	AZÚA REYES, Sergio
2050	HERRERA, Enrique
2051	ALCAÍNO, Rodrigo y CORTÉS DE LA CERDA, Matías
2052	GARRIDO CHACANA, Carlos
2053	HIGA SILVA, César
2054	ALLIAUD, Alejandra
2055	BLANCO SUÁREZ Rafael
2056	MORENO HOLMAN, Leonardo
2057	LORENZO, Leticia
2058	VIAL CAMPOS, Pelayo
2059	Eco, Humberto.
2060	Álvarez Undurraga, Gabriel
2061	Corral Talciani, Hernán
2062	Carrillo, A.
2063	Mendez-Ximenez, A.
2064	Montero, A
2065	Gonzalez, A
2066	Kraft, W
2067	Torres, C
2068	Torres, C
2069	Torres, C
2070	Tomas, J.R.; Nelson, J.K.
2071	Hernández Sampiere, R
2072	Bizquerra, R
2073	Mahecha, S
2074	Sánchez Bañuelos, F
2075	Castillo, J
2076	Lomelín, M
2077	Maureira, F
2078	Hernández. A
2079	González, V.
2080	Rodriguez, J.
2081	Román, M.
2082	Freire, P.
2083	Devis, J.; Peiró, C.
2084	Fritzen, J.
2085	Fritzen, J.
2086	Gamboa S.
2087	Garcia A.
2088	Garcia A.
2089	Incarbone, O.
2090	Jiménez G.
2091	Lepe, A.
2092	Loscher, A.
2093	Martinez, J.
2094	Méndez, A
2095	Méndez, A
2096	Omeñaca, J & Ruiz, J
2097	Villa, J
2098	Watkins, D
2099	Bernal, D & Carrasco, H
2100	Méndez, A
2101	Rodríguez, M
2102	Ruiz, J
2103	AGUADO, X
2104	BERMESOLO, J
2105	BLASQUEZ, D
2106	FAMOSE, J
2107	CONTRERAS, O
2108	HERNÁNDEZ, J
2109	LAGARDERA, F.
2110	PIÉRON, M.
2111	PIÉRON, M.
2112	SIEDENTOP, D.
2113	TARGET, CH. y CATHELINEAU, J.
2114	VÁSQUEZ, A.
2115	ARAYA, J. ET AL
2116	MÁRQUEZ, B. ET AL
2117	Bonnefoy, G.
2118	Cabero, A.
2119	Cavalli, D.
2120	Federación Internacional de Voleibol
2121	Hessing, W
2122	Iglesias, C.
2123	Jesus, D.
2124	Jáuregui, H.
2125	Kenny, B.
2126	Lucas, J.
2127	Lucas, J.
2128	Moreno, P.
2129	Marsenach, J.
2130	Moreno, M.
2131	Bonnefoy, G.
2132	Cavalli, D.
2133	Pavlovich, M.
2134	Marsenach, J.
2135	Moreno, M.
2136	Barrow H. Y Brown J.
2137	Benjumea, M.
2138	Blázquez, D.
2139	Del moral A.
2140	Le Boulch J.
2141	Perez, E.
2142	Ruiz L.
2143	Toro, S.
2144	Trigo, E.
2145	Trigo, E.
2146	Zagalaz, M
2147	Mineduc
2148	0
2149	Mercado, H.
2150	Rigal R.
2151	Saavedra, C.
2152	Tefarikis, E
2153	Benjumea, M.
2154	Collado, S., Otros
2155	Cratty, B.
2156	Lagardera, F.
2157	Le’ Boulch, J.
2158	Massion, J.
2159	Parlebas, P.
2160	Pikler, E.
2161	Rigal, R.
2162	Toro, S.
2163	Toro, S.
2164	Trigo, E.
2165	Da Fonseca, V.
2166	Vaca, E., Otros
2167	Carrasco, D.
2168	Cratty, B.
2169	Del Moral, A.
2170	Lagardera, F. & Lavega, P.
2171	Le Boulch, J.
2172	Pikler, E.
2173	Ruz, J.
2174	Ministerio de Educación
2175	Suarez, M.
2176	Gutierrez, F.
2177	Cratty, B. J. 
2178	Fernández-Marcote, A. E.
2179	Fonseca, V. 
2180	Pastor, P. J. L. 
2181	Lanuza, F & Torres, A 
2182	Navarro, F.
2183	Navarro, F.
2184	Arenillas, R
2185	Soler, A.
2186	Jiménez, J.
2187	Conde, E.
2188	Vásquez, J.
2189	Brancacho, J.
2190	Conde, E
2191	Soler, A.
2192	Arenillas, R.
2193	Jiménez, J.
2194	Fournier, M.C.
2195	Reyzábal, M.V., & Casanova, M. A.
2196	Vallés, A. A.
2197	Verderber, R. F.
2198	Britton, J. R., & Bello, l.
2199	Swokowski, E. W., & Trigueros, M.
2200	Miller, C. D., Heeren, V. E., & Hornsby, E. J.
2201	jelen, B.
2202	Menchén, P. A.
2203	Hawley, D., & Hawley, R
2204	Virginia Caccuri
2205	Frye, C., & Scott, P. P.
2206	Online Training Solutions, Inc.
2207	Luque, C. M. J.
2208	Lagunas, M. A.
2209	Enríquez, H. G.
2210	Guerrero Fernández, A., & Porras, C. A.
2211	Evans, E. E., & Yáñez, R. E.
2212	Carta, G. J. A.
2213	Carta, G. J. A.
2214	Hill, H.
2215	Marks, J.
2216	McCarthy, M., McCarten, J., & Sandiford, H.
2217	Murphy, R.
2218	Wilson, K.
2219	Wilson, K., & Healy, T.
2220	Ibáñez, P.M., Rosell, P. J. R., & Rosell, U. J. l.
2221	Carta, G. J. A.
2222	Carta, G. J. A.
2223	Carta, G. J. A.
2224	Vega K. J. C., & Rarñírez, M. S.
2225	Barberá, M. L.
2226	Lagunas, M. A.
2227	Enríquez, H. G.
2228	Guerrero Fernández, A., & Porras, C. A.
2229	Carta, G. J. A.
2230	Hill, H.2016
2231	Marks, J.
2232	McCarthy, M., McCarten, J., & Sandiford, H.
2233	Murphy, R.
2234	Wilson, K.
2235	Wilson, K., & Healy, T.
2236	Méndez, M. J., & Rodríguez, R. L. M.
2237	Escudero, L. J. M., & Bornay, J. D.
2238	Carta, G. J. A.
2239	Ibáñez, P. M., Rosell, P. J. R., & Rosell, U. J. l.
2240	Carta, G. J. A.
2241	Méndez, M. J., & Rodríguez, R. L. M.
2242	Vega, . K. J. C., & Ramírez, M. S.
2243	Escudero, L. J. M., & Bornay, J. D.
2244	Mancera, F. M., & In Riaño, C. O.
2245	Asfahl, C. R., & Sanchez, G. G.
2246	Roldán, V. J.
2247	Ibáñez, P. M., Rosell, P. J. R., & Rosell, U. J. l.
2248	Carta, G. J. A.
2249	Muñoz, R. C.
2250	Ñaupas, P. H., Yaldivia, D.M. R., Palacios, Y. J. J., & Romero, D. H. E.
2251	Hernández, S. R., & Fernández, C. C. B. L. M. P.
2252	Barbera, E.
2253	Klenowski, V.
2254	Valles, M. M. S.
2255	Adler, R. 8., Elrnhorst, J. M., Mascaró, S. P., & González, P. J. R.
2256	Barbera, E.
2257	Klenowski, V.
2258	Valles, M. M. S.
2259	Adler, R. 8., Elrnhorst, J. M., Mascaró, S. P., & González, P. J. R.
2260	Martínez M, ML.
2261	Marriner Tomey A. MRA.
2262	Donahue MP.
2263	Kozier B.EG. B. A.S.S.
2264	Vial del Rio V.
2265	Beca JP.
2266	Lora P. GM.
2267	Escribar W., A.
2268	Bock PK.
2269	Marriner Tomey A. MRA.
2270	Kozier B.EG. B. A.S.S.
2271	Papalia D.
2272	Papalia D.
2273	Núñez Rojas, N.
2274	Geneser F.
2275	Brown LM.
2276	Garces SB.
2277	NANDA Internacional.
2278	Brunner & Suddarth.
2279	Vial Larraín B.
2280	Kozier B.
2281	Alfaro-lefrive R.
2282	Marriner Tomey
2283	Marriner Tomey
2284	Kozier B.
2285	Perea QR.
2286	Narváez VPD.
2287	Rohlf RRS.
2288	Martínez-González MA.
2289	Netter FH.
2290	Moore. KL.D.
2291	Drake. RL.
2292	Guyton AC. Hall JE.
2293	Barret K. Barman S. Ganong
2294	Gal Iglesias B.
2295	Bohinski R.
2296	Nelson DL. Lehninger AL.
2297	NANDA Internacional.
2298	Brunner & Suddarth.
2299	Vial Larraín B.
2300	Kozier, B
2301	Alfaro-lefrive, R
2302	Marriner Tomey
2303	Hernández-Aguado, I
2304	Álvarez, R
2305	Martínez-González
2306	Klainberg, M
2307	Zurro, MA; CPJF, GBJ
2308	Murray, PR
2309	Atías Martín, A
2310	Geneser, F
2311	Mosquera González, JM; Galdos Anuncibay, P
2312	Lorenzo Fernández, P
2313	Goodman, LS
2314	Porth, CM
2315	Braun, C
2316	Yáñez, A
2317	Netter, FH
2318	West, JB
2319	NANDA Internacional
2320	Brunner & Suddarth
2321	Vial Larraín, B
2322	Dillon, P
2323	Kozier, B
2324	Ahlbom-Alfredsson
2325	Villa-Moreno
2326	Ruiz-Murillo
2327	Moraga, R
2328	Burke, M. WM
2329	Chiavenato, I
2330	Robbins, S; Coulter, M
2331	Villalobos, J
2332	Fernández Sánchez, E
2333	Goleman, D
2334	Fuscoe, K; Garside, B; Prodromou, L
2335	Murphy, R
2336	Grice, T
2337	NANDA Internacional
2338	Brunner & Suddarth
2339	Vial Larraín, B
2340	Dillon, P
2341	Kozier, B
2342	Álvarez Heredia, F
2343	Hernández-Aguado, I
2344	Henao Robledo, F
2345	Mancera Fernández, M
2346	Moraga, R
2347	Burke, M. WM
2348	NANDA Internacional
2349	Porth, CM
2350	García, JA
2351	Díaz, VP
2352	Martínez, P
2353	Ruiz Reyes, G
2354	Del Cura, JL
2355	Giraldo Estrada, H
2356	Ángel Mejías, G
2357	Sánchez, DI
2358	Focks, C
2359	Marriner Tomey, A
2360	Meneghello Rivera, J
2361	Kliegman, RT
2362	Mattson, S
2363	Fuscoe, K; Garside, B; Prodromou, L
2364	Murphy, R
2365	Grice, T
2366	Marino, P
2367	López Ramírez, JH
2368	NANDA Internacional
2369	Brunner & Suddarth
2370	Dillon, P
2371	Kozier, B
2372	Pérez Sánchez, A
2373	Pérez Sánchez, A; Donoso, SE
2374	NANDA Internacional
2375	Zurro, MA; CPJF; GBJ
2376	García, JA
2377	Díaz, VP
2378	Martínez, P
2379	Tomey, AM
2380	Balderas
2381	Temes Montes, JL
2382	NANDA Internacional
2383	Mattson, S
2384	Wilson, D
2385	Meneghello Rivera, J
2386	Kliegman, RT
2387	NANDA Internacional
2388	Brunner & Suddarth
2389	Vial Larraín, B
2390	Dillon, P
2391	Kozier, B
2392	NANDA Internacional
2393	Meneghello Rivera, J
2394	Kliegman, RT
2395	Mattson, S
2396	Wilson, D
2397	NANDA Internacional
2398	Dillon, P
2399	Kozier, B
2400	García, JA
2401	Díaz, VP
2402	Martínez, P
2403	Tomey, AM
2404	Balderas
2405	Temes Montes, JL
2406	Brunner & Suddarth
2407	Kozier, B
2408	Focks, C
2409	Marriner Tomey, A
2410	Jiménez Murillo, L
2411	National Association of Emergency Medical Technicians
2412	Mosquera González, JM; Galdos Anuncibay, P
2413	NANDA Internacional
2414	Brunner & Suddarth
2415	López Ramírez, JH
2416	Johnson, B
2417	Rebraca, L
2418	Cornejo, EV; CMS
2419	Meneghello Rivera, J
2420	García, JA
2421	Díaz, VP
2422	Martínez, P
2423	Sapag Chian, N
2424	Chiavenato, I
2425	Robbins, S; Coulter, M
2426	Villalobos, J
2427	Jiménez Murillo, L
2428	National Association of Emergency Medical Technicians
2429	Mosquera González, JM; Galdos Anuncibay, P
2430	Porth, CM
2431	NANDA Internacional
2432	Brunner & Suddarth
2433	López Ramírez, JH
2434	Zurro, M; Cano Pérez, A; Badia, JG
2435	Zurro, M; Jodar Solá, G
2436	Jaffe, M; Skidmore-Roth, L
2437	NANDA Internacional
2438	Klainberg, M; Holzemer, S; Leonard, M; Arnold, J
2439	NANDA Internacional
2440	Mattson, S
2441	Wilson, D
2442	Meneghello Rivera, J
2443	Kliegman, RT
2444	Caballero Muñoz, E
2445	Marriner Tomey, A
2446	Kozier, B
2447	Lahee, F
2448	Maresch, W; Medenbach, O; Trochim, HD
2449	McClay, K
2450	Press, F; Siever, R
2451	Strahler, A
2452	Williams, H; Gilbert, CM; Turner, FJ
2453	Benton, MJ; Harper, DAT
2454	Berg, LR; Martin, DW; Solomón, EP; Villee, CA
2455	Villee, CA
2456	Mader, S
2457	Brown, TL; LeMay, HE; Bursten, BE; Burdge, JR
2458	Baldor, JA
2459	Moise, EE; Downs, FL
2460	Vance, EP
2461	Spiegel, MR; Moyer, RE
2462	Knight, HS; Knight, SR
2463	Lehmann, C
2464	Ayres, F
2465	Protter, MH; Protter, PE
2466	Swokowski, EW
2467	Swokowski, EW; Cole, JA
2468	Ballester-Arnal, R; Gil-Llario, MD
2469	Lahee, F
2470	Maresch, W; Medenbach, O; Trochim, HD
2471	McClay, K
2472	Press, F; Siever, R
2473	Stanley, SM
2474	Strahler, A
2475	Williams, H; Gilbert, CM; Turner, FJ
2476	McCarthy, M; McCarten, J; Sandiford, H
2477	Marks, J
2478	Brown, TL; LeMay, HE; Bursten, BE; Burdge, JR
2479	Leithold, L
2480	Freedman, RA; Sears, FW; Young, HD; Zemansky, MW
2481	Raymond, A. S.; Jerry, S. F.
2482	Resnick, R; Halliday, D; Krane, KS
2483	Giancoli, DC
2484	Klein, C; Dana, J; Hurlbut, C
2485	Melgarejo, J
2486	McCarthy, M; McCarten, J; Sandiford, H
2487	Marks, J
2488	Benton, MJ; Harper, DAT
2489	Meléndez, B
2490	Allison, PA; Bottjer, DJ
2491	Miller, W (Ed.)
2492	Turner, D
2493	Leithold, L
2494	Larson, R; Hostetler, RP; Edwards, BH
2495	Freedman, RA; Sears, FW; Young, HD; Zemansky, MW
2496	Díaz, JE; Ibarra, M; Leiva, R; Villarroel, L
2497	Alonso, M; Finn, E
2498	Resnick, R; Halliday, D; Krane, KS
2499	Giancoli, DC
2500	Brockbank, A; McGill, I
2501	Monte, M; Sebastiani, EM
2502	Francis, JT; Verhoogen, J
2503	Winkler, H
2504	Yardley, BWD
2505	Winter, J
2506	Sigurdsson, H; Houghton, B; Rymer, H; Stix, J; McNutt, S
2507	Tyrrell, GW
2508	Pérez, E
2509	Best, MG
2510	Crowther, J
2511	Billings, MP
2512	Marshak, S; Mitra, G.
2513	Lahee, FH
2514	Lisle, RJ
2515	Ragan, DM
2516	Niemeyer, H
2517	Freund, JE; Miller, I; Miller, M
2518	Devore, JL
2519	Montgomery, DC; Runger, GC
2520	Díaz, JE; Ibarra, M; Leiva, R; Villarroel, L
2521	Resnick, R; Halliday, D; Krane, KS
2522	Freedman, RA; Sears, FW; Young, HD; Zemansky, MW
2523	Alonso, M; Finn, E
2524	Serway, RA; Jewett, JW
2525	Aguilar-Pérez, J
2526	Castellan, G
2527	Gaskell, DR
2528	Gurry, R; Darken, L
2529	Atkins, P.
2530	Upadhyaya, GS
2531	Albarède, F
2532	Dickin, AP
2533	Faure, G; Mensing, TS
2534	Fyfe, WS
2535	Garrels, RM; Christ, CL
2536	Hoefs, J
2537	Krauskopf, KB
2538	Misra, KC
2539	Rankama, K; Sahama, TG
2540	Davis, JC
2541	Rose, AW; Hawkes, HE; Webb, JS
2542	Moreno, T; Wibbons, W (Eds.)
2543	Crowther, J
2544	Marshak, S; Mitra, G
2545	Lahee, FH
2546	Lisle, RJ
2547	Arche, A
2548	Boggs, S
2549	Hallam, A
2550	Krumbein, W; Sloss, L
2551	Nichols, G
2552	Pettijohn, F
2553	Pettijohn, F; Potter, PE; Siever, R
2554	Potter, P; Pettijohn, FJ
2555	Reading, HG
2556	Reineck, HE
2557	Tow, AV
2558	Tucker, ME
2559	Mott, RL
2560	Munson, B; Young, D; Okiishi, T
2561	Shames, IH
2562	Ocon, J; Tojo, G
2563	Vega, R; Christiansen, A
2564	Balmes, Z; González, G
2565	Cessany, D
2566	Ender-Egg, E; Aguilar, M
2567	González, A
2568	González, W
2569	Hernández, R; Fernández, C; Baptista, P
2570	Pérez, H
2571	Pérez, H
2572	Blanco, A
2573	Blázquez, D
2574	Francis, JT; Verhoogen, J
2575	Winkler, H
2576	Best, MG
2577	Winter, J
2578	Yardley, BWD
2579	Sigurdsson, H; Houghton, B; Rymer, H; Stix, J; McNutt, S
2580	Stanley, SM
2581	Wicander, R; Monroe, JS
2582	Anguita, F
2583	Catuneanu, O
2584	Davies, GF
2585	Sedimentological Impact
2586	Hallam, A
2587	Langmuir, CH; Broecker, W
2588	Murck, B; Skinner, B
2589	Nichols, G
2590	Poblet, J; Lisle, RJ
2591	Reading, HG
2592	Stanley, SM
2593	Tarbuck, EJ; Lutgens, FK
2594	Vecoli, M; Clément, G; Meyer-Berthaud, B
2595	Wyllie, P
2596	Ranalli, C
2597	Arche, A
2598	Catuneanu, O
2599	Fritz, WJ; Moore, JN
2600	Hallam, A; Freeman, WH
2601	Hedberg, HD
2602	Miall, AD
2603	Nichols, G
2604	Vera Torres, JA
2605	Davis, JC
2606	Rose, AW; Hawkes, HE; Webb, JS
2607	Einsele, G
2608	Middleton, GV; Southard, JB
2609	Reineck, HE; Singh, IB
2610	Stow, DAV
2611	Artur-Holmes, A
2612	Cantos-Figuerola, J
2613	Howell, BF
2614	Lozano, CL
2615	Milton, BD
2616	Mironov, VS
2617	Parasnis, DS
2618	Francis, JT; Verhoogen, J
2619	Winkler, H
2620	Best, MG
2621	Winter, J
2622	Yardley, BWD
2623	Custodio, E; Llamas, R
2624	Davis, S; Wiest, R
2625	Derruau, M
2626	Muñoz-Jiménez, J
2627	Martínez de Pinzón, E; Tello, B
2628	Benton, MJ; Harper, DAT
2629	Bold, HC; Alexopoulos, CJ; Delevoryas, T
2630	Sues, HD; Fraser, NC
2631	Vecoli, M; Clement, G; Meyer-Berthaud, B
2632	Jones, TP; Rowe, NP
2633	Willis, K; McElwain, J
2634	Benton, MJ; Harper, DAT
2635	Bold, HC; Alexopoulos, CJ; Delevoryas, T
2636	Sues, HD; Fraser, NC
2637	Vecoli, M; Clement, G; Meyer-Berthaud, B
2638	Jones, TP; Rowe, NP
2639	Willis, K; McElwain, J
2640	Barnes, JW
2641	McClay, KR
2642	Keller, EA
2643	Keller, EA; Blodgett, RH
2644	Strahler, AN
2645	Cereceda, P; Errazuriz, A; Lagos, M
2646	Peters, WC
2647	Laznicka, P
2648	Millán, A
2649	Tamayo, M
2650	Bunge, M
2651	González, W
2652	Muñoz, I
2653	Misra, KC
2654	Mackenzie, FT
2655	Custodio, E; Llamas, MR
2656	Custodio, E; Llamas, MR
2657	Bustillo Revuelta, M; López Jimeno, C
2658	Chuvieco, E
2659	Dobrin, MB; Savit, CH
2660	Fontboté, L; Amstutz, GC; Cardozo, M; Cedillo, E; Frutos, J
2661	Frutos, J; Oyarzún, R; Pincheira, M
2662	Hartman, HL
2663	Hartman, HL
2664	Koefoed, O
2665	Miguel, L de
2666	Orche, E
2667	Orellana, E
2668	Parasnis, DS
2669	Peters, WC
2670	Rose, AW; Hawkes, HE; Webb, JS
2671	Ruiz-Fuller, C; Peebles, LF
2672	Sabins, FF
2673	Sheriff, RE; Geldart, LP
2674	Sheriff, RE; Geldart, LP
2675	Instituto de Ingenieros de Minas de Chile
2676	Mirónov, VS
2677	Barnes, JW
2678	McClay, KR
2679	Custodio, E; Llamas, R
2680	Davis, S; Wiest, R
2681	Emery, X
2682	Kruger, P; Otte, C (Eds)
2683	Hartman, HL
2684	Peters, W
2685	Emery, X
2686	Strahler, AN
2687	Barnes, JW
2688	McClay, KR
2689	IGME
2690	Keller, EA
2691	Keller, EA; Blodgett, RH
2692	Strahler, AN
2693	Cereceda, P; Errazuriz, A; Lagos, M
2694	Hoek, E; Brown, ET
2695	Jaeger, JC; Cook, NGW
2696	Juárez, E; Rodríguez, R
2697	Lambe, TW; Witman, R
2698	Bunge, M
2699	González, W
2700	Muñoz, I
2701	Lahee, F
2702	McClay, KR
2703	Strahler, AN
2704	Bunge, M
2705	González, W
2706	Muñoz, I
2707	Arenas, FD; Masjuan, TG; Villanueva, MF
2708	Swokowski, E
2709	Vance, E
2710	Swokowski, E
2711	Mori, C
2712	Cameron, EY
2713	Sominskii, IS
2714	Sobel, M
2715	Ayres, F
2716	Vance, E
2717	Kindle, J
2718	Britton, J
2719	Leon, SJ
2720	Palma Sanz, F; Vasquez, P; Ortega, P
2721	Noble, B; Daniel, JW
2722	Hill, R
2723	Gerber, H
2724	Grossman, S
2725	Lang, S
2726	Lipschutz, S
2727	Larson, RE; Hostetler, RP
2728	Thomas, GB; Finney, RL
2729	Granville, WA
2730	Leithold, L
2731	Ayres, F
2732	Ayres, F; Mendelson, E
2733	Leithold, L
2734	Lehmann, CH
2735	Edwards, CH
2736	Lahee, F
2737	Williams, H; Turner, FJ; Gilbert, CM
2738	Press, F; Siever, R
2739	Watt, A
2740	Maresch, W; Medenbach, O; Trochim, HD
2741	Strahler, A
2742	Tipler, PA
2743	Giancoli, DC
2744	Sears, F; Zemansky, M; Young, H; Freedman, R
2745	Halliday, D; Resnick, R; Krane, KS
2746	Hewitt, P
2747	Alonso, M; Finn, E
2748	Serway, R; Faughn, J
2749	Serway, R; Faughn, J
2750	Alonso, M; Finn, E
2751	Hewitt, P
2752	Halliday, D; Resnick, R; Krane, KS
2753	Sears, F; Zemansky, M; Young, H; Freedman, R
2754	Brown, LT; Le May, E; Bursten, EB
2755	Rayner-Canham, G
2756	Moore, KJ; Wood, JS
2757	Petrucci, R; Harwood, W
2758	Brown, LT
2759	Chang, R
2760	Mortimer, EC
2761	Moore, J
2762	Brown, LT; Le May, E; Bursten, EB
2763	Rayner-Canham, G
2764	Petrucci, R; Harwood, W
2765	Brown, LT
2766	Chang, R
2767	Mortimer, EC
2768	Moore, J
2769	Matzlawick, P
2770	Chomsky, N
2771	Serafín, MT
2772	Mira, E; López, A
2773	Turner, JC
2774	Leithold, L
2775	Edwards, C; Penny, D
2776	Thomas, GB; Finney, RL
2777	Leithold, L
2778	Larson, R
2779	Swokowski, E
2780	Zill, D
2781	Thomas, GB
2782	Kreyszig, E
2783	Marsden, J
2784	Marsden, J; Tromba, A
2785	Thomas, GB; Finney, RL
2786	Thomas, GB; Finney, RL
2787	Swokowski, E
2788	Zill, D
2789	Leithold, L
2790	Boyce, W; DiPrima, RC
2791	Zill, D
2792	Proher, M; Morrey, C
2793	Edwards, C; Penny, D
2794	Spiegel, MR
2795	Spiegel, MR
2796	Kreyszig, E
2797	Freund, JE; Miller, I; Miller, M
2798	Scheaffer, RL; McClave, JT
2799	Devore, JL
2800	Montgomery, DC; Runger, GC
2801	Mendenhall, W; Wackerly, D; Scheaffer, R
2802	Miller, I; Freund, JE; Johnson, RA
2803	Walpole, RE; Myers, RH
2804	Meyer, P
2805	Spiegel, M
2806	Freund, JE; Miller, I; Miller, M
2807	Bolfarine, H; Sandoval, MC
2808	Devore, JL
2809	Scheaffer, RL; McClave, JT
2810	Montgomery, DC; Runger, GC
2811	Mendenhall, W; Wackerly, D; Scheaffer, R
2812	Miller, I; Freund, JE; Johnson, RA
2813	Walpole, RE; Myers, RH
2814	Meyer, P
2815	Spiegel, M
