id	name	subject	semester
1095	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
1096	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
1097	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
1098	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
1099	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
1100	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
1101	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
1102	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
1103	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
1104	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
1105	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
1106	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
1107	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
1108	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
1109	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
1110	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
1111	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
1112	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
1113	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
1114	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
1115	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
1116	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
1117	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
1118	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
1119	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
1120	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
1121	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
1122	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
1123	medicina	INTERNADO DE MEDICINA FAMILIAR COMUNITARIA	13
1124	medicina	INTERNADO DE PEDIATRIA	14
1125	medicina	INTERNADO DE PEDIATRIA	14
1126	medicina	INTERNADO DE PEDIATRIA	14
1127	medicina	INTERNADO DE PEDIATRIA	14
1128	medicina	INTERNADO DE PEDIATRIA	14
1129	medicina	INTERNADO DE PEDIATRIA	14
1130	medicina	INTERNADO DE PEDIATRIA	14
1131	medicina	INTERNADO DE PEDIATRIA	14
1132	medicina	INTERNADO DE PEDIATRIA	14
1133	medicina	INTERNADO DE PEDIATRIA	14
1134	medicina	INTERNADO DE PEDIATRIA	14
1135	medicina	INTERNADO DE PEDIATRIA	14
1136	medicina	INTERNADO DE PEDIATRIA	14
1137	medicina	INTERNADO DE PEDIATRIA	14
1138	medicina	INTERNADO DE PEDIATRIA	14
1139	admin	Comprensión Oral y Escrita	0
1140	admin	Comprensión Oral y Escrita	0
1141	admin	Comprensión Oral y Escrita	0
1142	admin	Comprensión Oral y Escrita	0
1143	admin	Matemática Aplicada	0
1144	admin	Matemática Aplicada	0
1145	admin	Matemática Aplicada	0
1146	admin	Gestión de La Informática	0
1147	admin	Gestión de La Informática	0
1148	admin	Gestión de La Informática	0
1149	admin	Gestión de La Informática	0
1150	admin	Gestión de La Informática	0
1151	admin	Gestión de La Informática	0
1152	admin	Gestión de La Informática	0
1153	admin	Introducción a la Administración	0
1154	admin	Introducción a la Administración	0
1155	admin	Introducción a la Administración	0
1156	admin	Introducción a la Administración	0
1157	admin	Introducción a la Administración	0
1158	admin	Introducción a la Administración	0
1159	admin	Contabilidad E IFRS	0
1160	admin	Contabilidad E IFRS	0
1161	admin	Introducción a la Economía	0
1162	admin	Introducción a la Economía	0
1163	admin	Introducción a la Economía	0
1164	admin	Introducción a la Economía	0
1165	admin	Taller 1: Habilidades y Espíritu Emprendedor	0
1166	admin	Taller 1: Habilidades y Espíritu Emprendedor	0
1167	admin	Taller 1: Habilidades y Espíritu Emprendedor	0
1168	admin	Taller 1: Habilidades y Espíritu Emprendedor	0
1169	admin	Inglés I	0
1170	admin	Inglés I	0
1171	admin	Inglés I	0
1172	admin	Inglés I	0
1173	admin	Inglés I	0
1174	admin	Administración y Gestión en la Empresa 	0
1175	admin	Administración y Gestión en la Empresa 	0
1176	admin	Administración y Gestión en la Empresa 	0
1177	admin	Administración y Gestión en la Empresa 	0
1178	admin	Administración y Gestión en la Empresa 	0
1179	admin	Administración y Gestión en la Empresa 	0
1180	admin	Administración y Gestión en la Empresa 	0
1181	admin	Gestión Financiera	0
1182	admin	Gestión Financiera	0
1183	admin	Gestión Financiera	0
1184	admin	Gestión Financiera	0
1185	admin	Normativa Laboral de Personas y Empresas	0
1186	admin	Costos y Presupuestos	0
1187	admin	Taller II Aplicaciones Tics	0
1188	admin	Taller II Aplicaciones Tics	0
1189	admin	Taller II Aplicaciones Tics	0
1190	admin	Taller II Aplicaciones Tics	0
1191	admin	Inglés II	0
1192	admin	Inglés II	0
1193	admin	Inglés II	0
1194	admin	Inglés II	0
1195	admin	Inglés II	0
1196	admin	Inglés II	0
1197	admin	Innovación y Emprendimiento	0
1198	admin	Innovación y Emprendimiento	0
1199	admin	Innovación y Emprendimiento	0
1200	admin	Innovación y Emprendimiento	0
1201	admin	Innovación y Emprendimiento	0
1202	admin	Innovación y Emprendimiento	0
1203	admin	Innovación y Emprendimiento	0
1204	admin	Gestión del Capital Humano	0
1205	admin	Gestión del Capital Humano	0
1206	admin	Gestión del Capital Humano	0
1207	admin	Gestión del Capital Humano	0
1208	admin	Gestión del Capital Humano	0
1209	admin	Gestión del Capital Humano	0
1210	admin	Formulación y Evaluación de Proyectos	0
1211	admin	Formulación y Evaluación de Proyectos	0
1212	admin	Formulación y Evaluación de Proyectos	0
1213	admin	Formulación y Evaluación de Proyectos	0
1214	admin	Taller 111 Empresas 	0
1215	admin	Taller 111 Empresas	0
1216	admin	Taller 111 Empresas	0
1217	admin	Taller 111 Empresas	0
1218	admin	Taller 111 Empresas	0
1219	admin	Taller 111 Empresas	0
1220	admin	Proyecto de Titulación	0
1221	admin	Proyecto de Titulación	0
1222	admin	Proyecto de Titulación	0
1223	admin	Practica Laboral	0
1224	admin	Practica Laboral	0
1225	admin	Practica Laboral	0
1226	admin	Practica Laboral	0
1227	asistenteGeologia	Comprensión Oral y Escrita	Primero
1228	asistenteGeologia	Comprensión Oral y Escrita	Primero
1229	asistenteGeologia	Comprensión Oral y Escrita	Primero
1230	asistenteGeologia	Comprensión Oral y Escrita	Primero
1231	asistenteGeologia	Matemática Aplicada	PRIMERO
1232	asistenteGeologia	Matemática Aplicada	PRIMERO
1233	asistenteGeologia	Matemática Aplicada	PRIMERO
1234	asistenteGeologia	Gestión de La Informática	PRIMERO
1235	asistenteGeologia	Gestión de La Informática	PRIMERO
1236	asistenteGeologia	Gestión de La Informática	PRIMERO
1237	asistenteGeologia	Gestión de La Informática	PRIMERO
1238	asistenteGeologia	Gestión de La Informática	PRIMERO
1239	asistenteGeologia	Gestión de La Informática	PRIMERO
1240	asistenteGeologia	Gestión de La Informática	PRIMERO
1241	asistenteGeologia	Confección de Preparados	SEGUNDO
1242	asistenteGeologia	Confección de Preparados	SEGUNDO
1243	asistenteGeologia	Confección de Preparados	SEGUNDO
1244	asistenteGeologia	Confección de Preparados	SEGUNDO
1245	asistenteGeologia	Confección de Preparados	SEGUNDO
1246	asistenteGeologia	Confección de Preparados	SEGUNDO
1247	asistenteGeologia	Geología General	SEGUNDO
1248	asistenteGeologia	Geología General	SEGUNDO
1249	asistenteGeologia	Geología General	SEGUNDO
1250	asistenteGeologia	Geología General	SEGUNDO
1251	asistenteGeologia	Gestión Ambiental y Seguridad	SEGUNDO
1252	asistenteGeologia	Gestión Ambiental y Seguridad	SEGUNDO
1253	asistenteGeologia	Taller I Petrografía y Mineralogía	SEGUNDO
1254	asistenteGeologia	Taller I Petrografía y Mineralogía	SEGUNDO
1255	asistenteGeologia	Taller I Petrografía y Mineralogía	SEGUNDO
1256	asistenteGeologia	Taller I Petrografía y Mineralogía	SEGUNDO
1257	asistenteGeologia	Taller I Petrografía y Mineralogía	SEGUNDO
1258	asistenteGeologia	Innglés I	SEGUNDO
1259	asistenteGeologia	Innglés I	SEGUNDO
1260	asistenteGeologia	Innglés I	SEGUNDO
1261	asistenteGeologia	Innglés I	SEGUNDO
1262	asistenteGeologia	Innglés I	SEGUNDO
1263	asistenteGeologia	Innglés I	SEGUNDO
1264	asistenteGeologia	Innglés I	SEGUNDO
1265	asistenteGeologia	Topografía y Cartografía	SEGUNDO
1266	asistenteGeologia	Topografía y Cartografía	SEGUNDO
1267	asistenteGeologia	Topografía y Cartografía	SEGUNDO
1268	asistenteGeologia	Topografía y Cartografía	SEGUNDO
1269	asistenteGeologia	Topografía y Cartografía	SEGUNDO
1270	asistenteGeologia	Topografía y Cartografía	SEGUNDO
1271	asistenteGeologia	Topografía y Cartografía	SEGUNDO
1272	asistenteGeologia	Topografía y Cartografía	SEGUNDO
1273	asistenteGeologia	Topografía y Cartografía	SEGUNDO
1274	asistenteGeologia	0	0
1275	asistenteGeologia	0	0
1276	asistenteGeologia	0	0
1277	asistenteGeologia	Microscopía 	0
1278	asistenteGeologia	0	0
1279	asistenteGeologia	0	0
1280	asistenteGeologia	0	0
1281	asistenteGeologia	0	0
1282	asistenteGeologia	0	0
1283	asistenteGeologia	0	0
1284	asistenteGeologia	Muestreo Geológico	0
1285	asistenteGeologia	0	0
1286	asistenteGeologia	0	0
1287	asistenteGeologia	Inglés II	SEGUNDO
1288	asistenteGeologia	Inglés II	SEGUNDO
1289	asistenteGeologia	Inglés II	SEGUNDO
1290	asistenteGeologia	Inglés II	SEGUNDO
1291	asistenteGeologia	Inglés II	SEGUNDO
1292	asistenteGeologia	Inglés II	SEGUNDO
1293	asistenteGeologia	Inglés II	SEGUNDO
1294	asistenteGeologia	Métodos de Explotación	0
1295	asistenteGeologia	Métodos de Explotación	0
1296	asistenteGeologia	Métodos de Explotación	0
1297	asistenteGeologia	Metalogénesis 	Tercero
1298	asistenteGeologia	Metalogénesis 	Tercero
1299	asistenteGeologia	Metalogénesis 	Tercero
1300	asistenteGeologia	Metalogénesis 	Tercero
1301	asistenteGeologia	Metalogénesis 	Tercero
1302	asistenteGeologia	Metalogénesis 	Tercero
1303	asistenteGeologia	Metalogénesis 	Tercero
1304	asistenteGeologia	Metalogénesis 	Tercero
1305	asistenteGeologia	Geología de Campo 	Tercero
1306	asistenteGeologia	Geología de Campo 	Tercero
1307	asistenteGeologia	Geología de Campo 	Tercero
1308	asistenteGeologia	Geología de Campo 	Tercero
1309	asistenteGeologia	Geología Ambiental 	Tercero
1310	asistenteGeologia	Geología Ambiental 	Tercero
1311	asistenteGeologia	Geología Ambiental 	Tercero
1312	asistenteGeologia	Geología Ambiental 	Tercero
1313	asistenteGeologia	Geología Ambiental 	Tercero
1314	asistenteGeologia	Geología Ambiental 	Tercero
1315	asistenteGeologia	Geología Ambiental 	Tercero
1316	asistenteGeologia	Proyecto de Titulación 	Tercero
1317	asistenteGeologia	Proyecto de Titulación 	Tercero
1318	asistenteGeologia	Proyecto de Titulación 	Tercero
1319	asistenteGeologia	Proyecto de Titulación 	Tercero
1320	asistenteGeologia	Práctica Laboral 	Tercero
1321	asistenteGeologia	0	0
1322	asistenteGeologia	0	0
1323	asistenteGeologia	0	0
1324	basica	Matemáticas I	Primer semestre
1325	basica	Matemáticas I	Primer semestre
1326	basica	Geometría	Primer Semestre
1327	basica	Geometría	Primer Semestre
1328	basica	Geometría	Primer Semestre
1329	basica	Psicología del Desarrollo y el Aprendizaje	Primer Semestre
1330	basica	Psicología del Desarrollo y el Aprendizaje	Primer Semestre
1331	basica	Psicología del Desarrollo y el Aprendizaje	Primer Semestre
1332	basica	Psicología del Desarrollo y el Aprendizaje	Primer Semestre
1333	basica	Psicología del Desarrollo y el Aprendizaje	Primer Semestre
1334	basica	Psicología del Desarrollo y el Aprendizaje	Primer Semestre
1335	basica	Sociología Educacional	Primer Semestre
1336	basica	Sociología Educacional	Primer Semestre
1337	basica	Sociología Educacional	Primer Semestre
1338	basica	Sociología Educacional	Primer Semestre
1339	basica	Sociología Educacional	Primer Semestre
1340	basica	Sociología Educacional	Primer Semestre
1341	basica	Sociología Educacional	Primer Semestre
1342	basica	Sociología Educacional	Primer Semestre
1343	basica	Sociología Educacional	Primer Semestre
1344	basica	Sociología Educacional	Primer Semestre
1345	basica	Sociología Educacional	Primer Semestre
1346	basica	Sociología Educacional	Primer Semestre
1347	basica	Sociología Educacional	Primer Semestre
1348	basica	Sociología Educacional	Primer Semestre
1349	basica	Sociología Educacional	Primer Semestre
1350	basica	Sociología Educacional	Primer Semestre
1351	basica	Sociología Educacional	Primer Semestre
1352	basica	Sociología Educacional	Primer Semestre
1353	basica	Sociología Educacional	Primer Semestre
1354	basica	Filosofía de la Educación	Primer Semestre
1355	basica	Filosofía de la Educación	Primer Semestre
1356	basica	Filosofía de la Educación	Primer Semestre
1357	basica	Filosofía de la Educación	Primer Semestre
1358	basica	Filosofía de la Educación	Primer Semestre
1359	basica	Filosofía de la Educación	Primer Semestre
1360	basica	Filosofía de la Educación	Primer Semestre
1361	basica	Filosofía de la Educación	Primer Semestre
1362	basica	Filosofía de la Educación	Primer Semestre
1363	basica	Filosofía de la Educación	Primer Semestre
1364	basica	Filosofía de la Educación	Primer Semestre
1365	basica	Filosofía de la Educación	Primer Semestre
1366	basica	Filosofía de la Educación	Primer Semestre
1367	basica	Filosofía de la Educación	Primer Semestre
1368	basica	Filosofía de la Educación	Primer Semestre
1369	basica	Filosofía de la Educación	Primer Semestre
1370	basica	Filosofía de la Educación	Primer Semestre
1371	basica	Filosofía de la Educación	Primer Semestre
1372	basica	Filosofía de la Educación	Primer Semestre
1373	basica	Filosofía de la Educación	Primer Semestre
1374	basica	Filosofía de la Educación	Primer Semestre
1375	basica	Filosofía de la Educación	Primer Semestre
1376	basica	Filosofía de la Educación	Primer Semestre
1377	basica	Filosofía de la Educación	Primer Semestre
1378	basica	Filosofía de la Educación	Primer Semestre
1379	basica	Comprensión Lectora	Primer Semestre
1380	basica	Electivo I “La naturaleza al servicio de la creatividad plástica”	Primer Semestre
1381	basica	Electivo I “La naturaleza al servicio de la creatividad plástica”	Primer Semestre
1382	basica	Electivo I “La naturaleza al servicio de la creatividad plástica”	Primer Semestre
1383	basica	Electivo I “La naturaleza al servicio de la creatividad plástica”	Primer Semestre
1384	basica	Electivo I “La naturaleza al servicio de la creatividad plástica”	Primer Semestre
1385	basica	Elec.I. Taller de Impostación y Cuidado de la Voz	Primer Semestre
1386	basica	Elec.I. Taller de Impostación y Cuidado de la Voz	Primer Semestre
1387	basica	Elec.I. Taller de Impostación y Cuidado de la Voz	Primer Semestre
1388	basica	Elec.I. Taller de Impostación y Cuidado de la Voz	Primer Semestre
1389	basica	Electivo I: Taller de Geogebra	Primer Semestre
1390	basica	Electivo I: Taller de Geogebra	Primer Semestre
1391	basica	Elec. I: Taller de Geogebra	Primer Semestre
1392	basica	Elec. I: Taller de Geogebra	Primer Semestre
1393	basica	Didáctica de la Geometría	Segundo Semestre
1394	basica	Didáctica de la Geometría	Segundo Semestre
1395	basica	Didáctica de la Geometría	Segundo Semestre
1396	basica	Didáctica de la Geometría	Segundo Semestre
1397	basica	Didáctica de la Geometría	Segundo Semestre
1398	basica	Didáctica de la Geometría	Segundo Semestre
1399	basica	Didáctica de la Geometría	Segundo Semestre
1400	basica	Taller Portafolio I	Segundo Semestre
1401	basica	Taller Portafolio I	Segundo Semestre
1402	basica	Taller Portafolio I	Segundo Semestre
1403	basica	Taller Portafolio I	SegundoSemestre
1404	basica	Psicología del Desarrollo y el Aprendizaje II	Segundo Semestre
1405	basica	Psicología del Desarrollo y el Aprendizaje II	Segundo Semestre
1406	basica	Psicología del Desarrollo y el Aprendizaje II	Segundo Semestre
1407	basica	Psicología del Desarrollo y el Aprendizaje II	Segundo Semestre
1408	basica	Psicología del Desarrollo y el Aprendizaje II	Segundo Semestre
1409	basica	Psicología del Desarrollo y el Aprendizaje II	Segundo Semestre
1410	basica	Psicología del Desarrollo y el Aprendizaje II	Segundo Semestre
1411	basica	Psicología del Desarrollo y el Aprendizaje II	Segundo Semestre
1412	basica	Didáctica de la Matemática I	Segundo Semestre
1413	basica	Didáctica de la Matemática I	Segundo Semestre
1414	basica	Didáctica de la Matemática I	Segundo Semestre
1415	basica	Didáctica de la Matemática I	Segundo Semestre
1416	basica	Didáctica de la Matemática I	Segundo Semestre
1417	basica	Didáctica de la Matemática I	Segundo Semestre
1418	basica	Didáctica de la Matemática I	Segundo Semestre
1419	basica	Didáctica de la Matemática I	Segundo Semestre
1420	basica	Didáctica de la Matemática I	Segundo Semestre
1421	basica	Didáctica de la Matemática I	Segundo Semestre
1422	basica	Didáctica de la Matemática I	Segundo Semestre
1423	basica	Didáctica de la Matemática I	Segundo Semestre
1424	basica	Didáctica de la Matemática I	Segundo Semestre
1425	basica	Didáctica de la Matemática I	Segundo Semestre
1426	basica	Didáctica de la Matemática I	Segundo Semestre
1427	basica	Didáctica de la Matemática I	Segundo Semestre
1428	basica	Elect.II. Taller de Guitarra Funcional I	Segundo Semestre
1429	basica	Elect.II. Taller de Guitarra Funcional I	Segundo Semestre
1430	basica	Elect.II. Taller de Guitarra Funcional I	Segundo Semestre
1431	basica	Psicologia Educacional	Tercer Semestre
1432	basica	Psicologia Educacional	Tercer Semestre
1433	basica	Psicologia Educacional	Tercer Semestre
1434	basica	Psicologia Educacional	Tercer Semestre
1435	basica	Psicologia Educacional	Tercer Semestre
1436	basica	Psicologia Educacional	Tercer Semestre
1437	basica	Psicologia Educacional	Tercer Semestre
1438	basica	Psicologia Educacional	Tercer Semestre
1439	basica	Psicologia Educacional	Tercer Semestre
1440	basica	Psicologia Educacional	Tercer Semestre
1441	basica	Psicologia Educacional	Tercer Semestre
1442	basica	Psicologia Educacional	Tercer Semestre
1443	basica	Psicologia Educacional	Tercer Semestre
1444	basica	Psicologia Educacional	Tercer Semestre
1445	basica	Psicologia Educacional	Tercer Semestre
1446	basica	Psicologia Educacional	Tercer Semestre
1447	basica	Psicologia Educacional	Tercer Semestre
1448	basica	Psicologia Educacional	Tercer Semestre
1449	basica	Psicologia Educacional	Tercer Semestre
1450	basica	Psicologia Educacional	Tercer Semestre
1451	basica	Psicologia Educacional	Tercer Semestre
1452	basica	Evaluación para el  Aprendizaje	Tercer semestre
1453	basica	Evaluación para el  Aprendizaje	Tercer semestre
1454	basica	Comunicación Oral	Tercer Semestre
1455	basica	Comunicación Oral	Tercer Semestre
1456	basica	Comunicación Oral	Tercer Semestre
1457	basica	Comunicación Oral	Tercer Semestre
1458	basica	Comunicación Oral	Tercer Semestre
1459	basica	Matemática II	Tercer Semestre
1460	basica	Matemática II	Tercer Semestre
1461	basica	Matemática II	Tercer Semestre
1462	basica	Matemática II	Tercer Semestre
1463	basica	Matemática II	Tercer Semestre
1464	basica	Taller de Desarrollo Personal y Profesional I	Tercer Semestre
1465	basica	Taller de Desarrollo Personal y Profesional I	Tercer Semestre
1466	basica	Taller de Desarrollo Personal y Profesional I	Tercer Semestre
1467	basica	Taller de Desarrollo Personal y Profesional I	Tercer Semestre
1468	basica	Taller de Desarrollo Personal y Profesional I	Tercer Semestre
1469	basica	Taller de Desarrollo Personal y Profesional I	Tercer Semestre
1470	basica	Taller de Desarrollo Personal y Profesional I	Tercer Semestre
1471	basica	Taller de Desarrollo Personal y Profesional I	Tercer Semestre
1472	basica	Taller de Desarrollo Personal y Profesional I	Tercer Semestre
1473	basica	Práctica II - ABP	Tercer semestre
1474	basica	Práctica II - ABP	Tercer semestre
1475	basica	Práctica II - ABP	Tercer semestre
1476	basica	Práctica II - ABP	Tercer semestre
1477	basica	Práctica II - ABP	Tercer semestre
1478	basica	Práctica II - ABP	Tercer semestre
1479	basica	Elec.III. Taller de Guitarra Funcional II.	Tercer semestre
1480	basica	Elec.III. Taller de Guitarra Funcional II.	Tercer semestre
1481	basica	Elec.III. Taller de Guitarra Funcional II.	Tercer semestre
1482	basica	Orientación Educacional y Convivencia Escolar	Cuarto Semestre
1483	basica	Orientación Educacional y Convivencia Escolar	Cuarto Semestre
1484	basica	Orientación Educacional y Convivencia Escolar	Cuarto Semestre
1485	basica	Didáctica de la Matemática II	Cuarto Semestre
1486	basica	Didáctica de la Matemática II	Cuarto Semestre
1487	basica	Didáctica de la Matemática II	Cuarto Semestre
1488	basica	Didáctica de la Matemática II	Cuarto Semestre
1489	basica	Didáctica de la Matemática II	Cuarto Semestre
1490	basica	Didáctica de la Matemática II	Cuarto Semestre
1491	basica	Didáctica de la Matemática II	Cuarto Semestre
1492	basica	Ciencias Naturales I	Cuarto Semestre
1493	basica	Ciencias Naturales I	Cuarto Semestre
1494	basica	Ciencias Naturales I	Cuarto Semestre
1495	basica	Ciencias Naturales I	Cuarto Semestre
1496	basica	Ciencias Naturales I	Cuarto Semestre
1497	basica	Ciencias Naturales I	Cuarto Semestre
1498	basica	Ciencias Naturales I	Cuarto Semestre
1499	basica	Ciencias Naturales I	Cuarto Semestre
1500	basica	Ciencias Naturales I	Cuarto Semestre
1501	basica	Ciencias Naturales I	Cuarto Semestre
1502	basica	Taller Portafolio II	Cuarto Semestre
1503	basica	Taller Portafolio II	Cuarto Semestre
1504	basica	Taller Portafolio II	Cuarto Semestre
1505	basica	Taller Portafolio II	Cuarto Semestre
1506	basica	Práctica III - ABP	Cuarto Semestre
1507	basica	Práctica III - ABP	Cuarto Semestre
1508	basica	Práctica III - ABP	Cuarto Semestre
1509	basica	Práctica III - ABP	Cuarto Semestre
1510	basica	Práctica III - ABP	Cuarto Semestre
1511	basica	Práctica III - ABP	Cuarto Semestre
1512	basica	Práctica III - ABP	Cuarto Semestre
1513	basica	Práctica III - ABP	Cuarto Semestre
1514	basica	Práctica III - ABP	Cuarto Semestre
1515	basica	Detección y prevención de dificultades en el aprendizaje	Quinto Semestre
1516	basica	Detección y prevención de dificultades en el aprendizaje	Quinto Semestre
1517	basica	Didáctica de la Lectura y Escritura Inicial	Quinto Semestre
1518	basica	Didáctica de la Lectura y Escritura Inicial	Quinto Semestre
1519	basica	Didáctica de la Lectura y Escritura Inicial	Quinto Semestre
1520	basica	Didáctica de la Lectura y Escritura Inicial	Quinto Semestre
1521	basica	Didáctica de la Lectura y Escritura Inicial	Quinto Semestre
1522	basica	Didáctica de la Lectura y Escritura Inicial	Quinto Semestre
1523	basica	Didáctica de la Lectura y Escritura Inicial	Quinto Semestre
1524	basica	Didáctica de la Lectura y Escritura Inicial	Quinto Semestre
1525	basica	Taller de Desarrollo Personal y Profesional II	Quinto semestre
1526	basica	Taller de Desarrollo Personal y Profesional II	Quinto semestre
1527	basica	Taller de Desarrollo Personal y Profesional II	Quinto semestre
1528	basica	Taller de Desarrollo Personal y Profesional II	Quinto semestre
1529	basica	Taller de Desarrollo Personal y Profesional II	Quinto semestre
1530	basica	Taller de Desarrollo Personal y Profesional II	Quinto semestre
1531	basica	Taller de Desarrollo Personal y Profesional II	Quinto semestre
1532	basica	Taller de Desarrollo Personal y Profesional II	Quinto semestre
1533	basica	Taller de Desarrollo Personal y Profesional II	Quinto semestre
1534	basica	Optativo I:Preparando un Ensayo	Quinto Semestre
1535	basica	Optativo I:Preparando un Ensayo	Quinto Semestre
1536	basica	Optativo I:Preparando un Ensayo	Quinto Semestre
1537	basica	Optativo I:Preparando un Ensayo	Quinto Semestre
1538	basica	Optativo I:Preparando un Ensayo	Quinto Semestre
1539	basica	Optativo I:Preparando un Ensayo	Quinto Semestre
1540	basica	Optativo I:Preparando un Ensayo	Quinto Semestre
1541	basica	Literatura Contemporánea	Quinto Semestre
1542	basica	Literatura Contemporánea	Quinto Semestre
1543	basica	Literatura Contemporánea	Quinto Semestre
1544	basica	Literatura Contemporánea	Quinto Semestre
1545	basica	Literatura Contemporánea	Quinto Semestre
1546	basica	Literatura Contemporánea	Quinto Semestre
1547	basica	Fundamento de la investigación científica	Quinto semestre
1548	basica	Fundamento de la investigación científica	Quinto semestre
1549	basica	Fundamento de la investigación científica	Quinto semestre
1550	basica	Fundamento de la investigación científica	Quinto semestre
1551	basica	Fundamento de la investigación científica	Quinto semestre
1552	basica	Fundamento de la investigación científica	Quinto semestre
1553	basica	Fundamento de la investigación científica	Quinto semestre
1554	basica	Fundamento de la investigación científica	Quinto semestre
1555	basica	Fundamento de la investigación científica	Quinto semestre
1556	basica	Fundamento de la investigación científica	Quinto semestre
1557	basica	Fundamento de la investigación científica	Quinto semestre
1558	basica	Optativo I: La Música en el Curriculum Nacional	Quinto semestre
1559	basica	Práctica IV ABP	Quinto semestre
1560	basica	Práctica IV ABP	Quinto semestre
1561	basica	Práctica IV ABP	Quinto semestre
1562	basica	Práctica IV ABP	Quinto semestre
1563	basica	Práctica IV ABP	Quinto semestre
1564	basica	Práctica IV ABP	Quinto semestre
1565	basica	Práctica IV ABP	Quinto semestre
1566	basica	Lenguaje y su Didáctica para tercero y cuarto básico	Sexto  Semestre
1567	basica	Lenguaje y su Didáctica para tercero y cuarto básico	Sexto  Semestre
1568	basica	Lenguaje y su Didáctica para tercero y cuarto básico	Sexto  Semestre
1569	basica	Lenguaje y su Didáctica para tercero y cuarto básico	Sexto  Semestre
1570	basica	Didactica ciencia I	Sexto  Semestre
1571	basica	Taller Portafolio III	Sexto semestre
1572	basica	Taller Portafolio III	Sexto semestre
1573	basica	Taller Portafolio III	Sexto semestre
1574	basica	Taller Portafolio III	Sexto semestre
1575	basica	Práctica V – ABP	Sexto semestre
1576	basica	Práctica V – ABP	Sexto semestre
1577	basica	Práctica V – ABP	Sexto semestre
1578	basica	Práctica V – ABP	Sexto semestre
1579	basica	Práctica V – ABP	Sexto semestre
1580	basica	Práctica V – ABP	Sexto semestre
1581	basica	Práctica V – ABP	Sexto semestre
1582	basica	Práctica V – ABP	Sexto semestre
1583	basica	Práctica V – ABP	Sexto semestre
1584	basica	Metodología de la investigación educativa	Sexto semestre
1585	basica	Metodología de la investigación educativa	Sexto semestre
1586	basica	Metodología de la investigación educativa	Sexto semestre
1587	basica	Metodología de la investigación educativa	Sexto semestre
1588	basica	Metodología de la investigación educativa	Sexto semestre
1589	basica	Metodología de la investigación educativa	Sexto semestre
1590	basica	Metodología de la investigación educativa	Sexto semestre
1591	basica	Metodología de la investigación educativa	Sexto semestre
1592	basica	Metodología de la investigación educativa	Sexto semestre
1593	basica	Metodología de la investigación educativa	Sexto semestre
1594	basica	Informática educativa para la educación básica	Séptimo semestre
1595	basica	Informática educativa para la educación básica	Séptimo semestre
1596	basica	Informática educativa para la educación básica	Séptimo semestre
1597	basica	Informática educativa para la educación básica	Séptimo semestre
1598	basica	Didactica ciencia II	Séptimo semestre
1599	basica	Taller de Desarrollo Personal y Profesional III	Septimo semestre
1600	basica	Taller de Desarrollo Personal y Profesional III	Septimo semestre
1601	basica	Taller de Desarrollo Personal y Profesional III	Septimo semestre
1602	basica	Taller de Desarrollo Personal y Profesional III	Septimo semestre
1603	basica	Taller de Desarrollo Personal y Profesional III	Septimo semestre
1604	basica	Taller de Desarrollo Personal y Profesional III	Septimo semestre
1605	basica	Taller de Desarrollo Personal y Profesional III	Septimo semestre
1606	basica	Taller de Desarrollo Personal y Profesional III	Septimo semestre
1607	basica	Taller de Desarrollo Personal y Profesional III	Septimo semestre
1608	basica	Optativo III: Taller “Preparando Material Educativo”	Séptimo semestre
1609	basica	Optativo III: Taller “Preparando Material Educativo”	Séptimo semestre
