id	internalId	name	year	edition	obligatory	copies
2913	12596-18662-27169-22552-4769-10810	Comportamiento Organizacional	1988	NULL	0	NO INDICA	70
2914	0	Organizaciones	0	NULL	0	NO INDICA	0
2915	0	Las Organizaciones: Comportamiento, Estructura y Proceso	0	NULL	0	NO INDICA	0
2916	10981-18934-18649	Administración Estratégica	1996	NULL	McGraw-Hill	NO INDICA	15
2917	1386	Gestión de Empresas con una Visión Estratégica	1996	NULL	Ediciones Golmen	NO INDICA	4
2918	10874-2180	Administración Financiera	1997	NULL	Pearson Educación	NO INDICA	3
2919	744	Fundamentos de Financiación Empresarial	1996	NULL	McGraw-Hill	NO INDICA	3
2920	23548	Dirección de Marketing	2001	NULL	Pearson Educación	NO INDICA	1
2921	9219-9729	Dirección de Mercadotecnia	0	NULL	Pearson Educación	NO INDICA	22
2922	0	Ingeniería Ambiental: Fundamentos, Entornos, Tecnologías y Sistemas de Gestión	1999	NULL	McGraw-Hill	NO INDICA	0
2923	9862	Instrumentos de Gestión Ambiental en la Empresa	1997	NULL	Mundi Prensa	NO INDICA	2
2924	2556	Auditoría Ambiental: Un Instrumento de Gestión en la Empresa	1994	NULL	Agrícolas Española S.A.	NO INDICA	2
2925	11006	Manual de Prevención de la Contaminación Industrial	1988	NULL	McGraw-Hill	NO INDICA	2
2926	11545	Gestión de Residuos Tóxicos: Tratamiento, Eliminación y Recuperación de Suelos	1996	NULL	McGraw-Hill	NO INDICA	2
2927	15132	Guía Metodológica para la Evaluación del Impacto Ambiental	1997	NULL	Mundi Prensa	NO INDICA	1
2928	15130	Manual de Prevención y Minimización de la Contaminación Industrial	1998	NULL	Panorama Editorial	NO INDICA	1
2929	13715	Manual de Auditoría en Producción Limpia	1998	NULL	Alfabeta	NO INDICA	3
2930	791	Administración del Control de Pérdidas	0	NULL	0	NO INDICA	7
2931	2395	Manual de Seguridad Industrial	0	NULL	0	NO INDICA	6
2932	479	Curso de Seguridad Industrial	0	NULL	0	NO INDICA	1
2933	8208	Administración de Riesgos	0	NULL	0	NO INDICA	2
2934	23730	English Works 1: Students' Book	1997	NULL	Longman	NO INDICA	2
2935	0	English for Business and Economics	1998	NULL	Gestión	NO INDICA	0
2936	23730	English Works 1: Students' Book	1997	NULL	Longman	NO INDICA	2
2937	0	English Works 1: Workbook	1997	NULL	Longman	NO INDICA	0
2938	0	English for Business and Economics	1998	NULL	Gestión	NO INDICA	0
2939	1172-2027-10896-11563-18653-22747	Macroeconomía	1994	NULL	McGraw-Hill	NO INDICA	27
2940	6486	Macroeconomía	1995	NULL	McGraw-Hill	NO INDICA	2
2941	9245	Macroeconomía	1997	NULL	McGraw-Hill	NO INDICA	3
2942	1172-2027-10896-11563-18653-22747	Macroeconomía	1998	NULL	McGraw-Hill	NO INDICA	27
2943	2281	Macroeconomía Moderna	1986	NULL	Harla	NO INDICA	4
2944	11056	Principios de Macroeconomía	1998	NULL	McGraw-Hill	NO INDICA	1
2945	132	Dimensionamiento y Optimización de Plantas Concentradoras mediante Técnicas de Modelación Matemática	1986	NULL	CIMM	NO INDICA	4
2946	1530	Tecnología de Procesamiento de Minerales	1987	NULL	Limusa	NO INDICA	2
2947	127	Introduction to Minerals Processing	1982	NULL	John Wiley & Sons	NO INDICA	1
2948	366-14501-16288-17245	Hidrometalurgia y Electrometalurgia	2000	NULL	Universidad de Atacama	NO INDICA	9
2949	0	Alternativas Hidrometalúrgicas para el Beneficio de Minerales de Cobre	1993	NULL	ARMCO-CHILE	NO INDICA	0
2950	0	Cómo Hacer Cosas con Palabras	1982	NULL	Paidós	NO INDICA	0
2951	16665	El Búho de Minerva	1983	NULL	Dolmen Ediciones	NO INDICA	1
2952	0	Ontología del Lenguaje	0	NULL	Dolmen Ediciones	NO INDICA	2
2953	2789-27349	El Sentido de lo Humano	1992	NULL	Hachette	NO INDICA	6
2954	21214	El Árbol del Conocimiento	1984	NULL	Editorial Universitaria	NO INDICA	3
2955	0	The Mathematical Theory of Communication	1949	NULL	University of Illinois Press	NO INDICA	0
2956	0	Thought and Language	1987	NULL	The MIT Press	NO INDICA	0
2957	240	Alrededor del Torno	0	NULL	0	NO INDICA	3
2958	2782	Mecánica de Fluidos y Máquinas Hidráulicas	0	NULL	0	NO INDICA	10
2959	231	Proyecto de Elementos de Máquinas	0	NULL	0	NO INDICA	3
2960	16	Manual de Automóviles	0	NULL	0	NO INDICA	8
2961	793	Tratado de Electricidad	0	NULL	0	NO INDICA	7
2962	42	Máquinas Eléctricas y Transformadores	0	NULL	0	NO INDICA	1
2963	0	Reglas y Principios de Derecho	0	NULL	0	NO INDICA	0
2964	27597-2168	Teoría General del Derecho	1987	NULL	Temis	NO INDICA	4
2965	0	Derecho Civil Español Común y Foral T.V. Vol I	0	NULL	0	NO INDICA	0
2966	0	Derecho Civil T.VI.vols I,II y II	1959	NULL	Imprenta y Litografía Universo	NO INDICA	0
2967	7303	Derecho del Trabajo y Seguridad Social	1995	NULL	Editorial Jurídica	NO INDICA	10
2968	0	Teoría General del Estado	1970	NULL	Albatros	NO INDICA	0
2969	0	Manual de Derecho Civil y Comercial	1980	NULL	Editoriales Jurídicas Europa-América	NO INDICA	0
2970	0	Modernas Tendencias del Derecho en América Latina	1997	NULL	Grijley	NO INDICA	0
2971	12135	A Theory of Justice	1971	NULL	Cambridge, Mass	NO INDICA	2
2972	1445-14434	Economía	1986	NULL	McGraw-Hill	NO INDICA	17
2973	9818	Introducción a la Teoría de Sistemas	1997	NULL	Limusa	NO INDICA	8
2974	10969	Análisis de Sistemas	1998	NULL	Evolución	NO INDICA	14
2975	9208	Sistemas de Información Administrativos	1997	NULL	Prentice-Hall Hispanoamericana	NO INDICA	2
2976	567	Sistemas de Información Administrativos	1997	NULL	Universitaria	NO INDICA	1
2977	4301	Análisis y Diseño de Sistemas de Información	1993	NULL	McGraw-Hill	NO INDICA	24
2978	35-23582-7918-22550	Ingeniería de Control Moderno	1980	NULL	Prentice-Hall	NO INDICA	8
2979	10858	Sistemas de Control Automático	1996	NULL	Prentice-Hall Hispanoamericana	NO INDICA	3
2980	0	Cómo Hacer Cosas con Palabras	1982	NULL	Paidós	NO INDICA	0
2981	16665	El Búho de Minerva	1983	NULL	Dolmen Ediciones	NO INDICA	1
2982	0	Ontología del Lenguaje	0	NULL	Dolmen Ediciones	NO INDICA	2
2983	2789-27349	El Sentido de lo Humano	1992	NULL	Hachette	NO INDICA	6
2984	21214	El Árbol del Conocimiento	1984	NULL	Editorial Universitaria	NO INDICA	3
2985	0	The Mathematical Theory of Communication	1949	NULL	University of Illinois Press	NO INDICA	0
2986	0	Thought and Language	1987	NULL	The MIT Press	NO INDICA	0
2987	19588	Diagnóstico Organizacional	1998	NULL	Ediciones Universidad Católica de Chile	NO INDICA	15
2988	18658-27835	Desarrollo Organizacional	1995	NULL	Prentice Hall	NO INDICA	21
2989	0	Desarrollo Organizacional: Punto de Vista Normativo	1988	NULL	Addison-Wesley Iberoamericana	NO INDICA	0
2990	0	Consultoría de Procesos: Su Papel en el Desarrollo Organizacional	0	NULL	0	NO INDICA	0
2991	18857-22011-27170	Desarrollo Organizacional: Principios y Aplicaciones	1998	NULL	McGraw-Hill	NO INDICA	23
2992	0	A First Course in Numerical Analysis	0	NULL	McGraw-Hill	NO INDICA	0
2993	0	Análisis Numérico	2001	NULL	0	NO INDICA	0
2994	4330-22729-22937	Fundamentos de Bases de Datos	1993	NULL	McGraw-Hill	NO INDICA	5
2995	4065-12410	Introducción a los Sistemas de Bases de Datos	1997	NULL	Prentice Hall	NO INDICA	4
2996	0	Manual Avanzado de Access 2000	1999	NULL	Anaya	NO INDICA	0
2997	111	Contabilidad Financiera	1985	NULL	Prentice Hall	NO INDICA	1
2998	81	Contabilidad de Costos: Un Enfoque de Gerencia	1987	NULL	Prentice Hall International	NO INDICA	2
2999	11471	Contabilidad de Costos	1998	NULL	Soelco	NO INDICA	13
3000	59	Contabilidad Básica y Presupuestaria	1990	NULL	Univ. de Concepción	NO INDICA	5
3001	11409-14498	Estado de Flujo de Caja	1998	NULL	Soelco	NO INDICA	5
3002	0	Circular 1501 del 04/10/2000, Normas sobre Forma y Contenido de los Estados Financieros de las Sociedades Inscritas	2000	NULL	N/A	NO INDICA	0
3003	0	Ley del IVA, Ley de la Renta	N/A	NULL	N/A	NO INDICA	4
3004	16077-5165	Control de Gestión	N/A	NULL	N/A	NO INDICA	4
3005	23730	English Works 2 - Students' Book	1997	NULL	Longman	NO INDICA	2
3006	0	English Works 2 - Workbook	1997	NULL	Longman	NO INDICA	0
3007	0	English Works 2 - Students' Book	1996	NULL	Longman	NO INDICA	0
3008	0	English Works 2 - Workbook	1996	NULL	Longman	NO INDICA	0
3009	0	English for Business and Economics	1998	NULL	Gestión	NO INDICA	0
3010	0	Dinámica de Sistemas	1997	NULL	Alianza Universidad Textos	NO INDICA	0
3011	8912	Dynamic Modeling	1994	NULL	Springer-Verlag	NO INDICA	4
3012	0	Modeling Dynamic Economic Systems	1997	NULL	Springer	NO INDICA	0
3013	0	Understanding Nonlinear Dynamics	1995	NULL	Springer-Verlag	NO INDICA	0
3014	0	Perspectivas en la Teoría General de Sistemas	1992	NULL	Alianza Universidad	NO INDICA	0
3015	15815	El Pensamiento de Prigogine, la Belleza del Caos	2000	NULL	Editorial Andrés Bello	NO INDICA	1
3016	15758	Hacia un Mundo sin Pobreza	1998	NULL	Editorial Andrés Bello	NO INDICA	4
3017	0	Dinámica de Sistemas y Modelación	2001	NULL	N/A	NO INDICA	0
3018	1172-22747	Macroeconomía	1999	NULL	McGraw-Hill	NO INDICA	12
3019	8941	Macroeconomía Moderna	1996	NULL	McGraw-Hill	NO INDICA	1
3020	18651-27233	Macroeconomía en la Economía Global	1994	NULL	Prentice Hall	NO INDICA	16
3021	582-21628	Formulación y Evaluación de Proyectos	1989	NULL	McGraw-Hill	NO INDICA	3
3022	10834	Análisis de la Inversión de Capital para Ingeniería y Administración	1997	NULL	Prentice-Hall Hispanoamericana	NO INDICA	4
3023	572	Evaluación Social de Proyectos	1981	NULL	Universidad Católica	NO INDICA	13
3024	16505	Evaluación de Proyectos de Inversión en la Empresa	2001	NULL	Prentice-Hall	NO INDICA	1
3025	8877	Preparación y Presentación de Proyectos de Inversión	1993	NULL	MIDEPLAN	NO INDICA	2
3026	582-21628	Formulación y Evaluación de Proyectos	1989	NULL	McGraw-Hill	NO INDICA	3
3027	10834	Análisis de la Inversión de Capital para Ingeniería y Administración	1997	NULL	Prentice-Hall Hispanoamericana	NO INDICA	4
3028	572	Evaluación Social de Proyectos	1981	NULL	Universidad Católica	NO INDICA	13
3029	16505	Evaluación de Proyectos de Inversión en la Empresa	2001	NULL	Prentice-Hall	NO INDICA	1
3030	8877	Preparación y Presentación de Proyectos de Inversión	1993	NULL	MIDEPLAN	NO INDICA	2
3031	0	Understanding Nonlinear Dynamics	1995	NULL	Springer-Verlag	NO INDICA	0
3032	462	Administración de Operaciones: Toma de Decisiones en la Función de Operaciones	1990	NULL	McGraw-Hill	NO INDICA	3
3033	1445-14434	Economía	1986	NULL	McGraw-Hill	NO INDICA	17
3034	0	Dinámica de Sistemas	1997	NULL	Alianza Universidad Textos	NO INDICA	0
3035	8912	Dynamic Modeling	1994	NULL	Springer-Verlag	NO INDICA	4
3036	0	Modeling Dynamic Economic Systems	1997	NULL	Springer	NO INDICA	0
3037	0	Understanding Nonlinear Dynamics	1995	NULL	Springer-Verlag	NO INDICA	0
3038	0	Perspectivas en la Teoría General de Sistemas	1992	NULL	Alianza Universidad	NO INDICA	0
3039	15815	El Pensamiento de Prigogine, la Belleza del Caos	2000	NULL	Editorial Andrés Bello	NO INDICA	1
3040	15758	Hacia un Mundo sin Pobreza	1998	NULL	Editorial Andrés Bello	NO INDICA	4
3041	0	Dinámica de Sistemas y Modelación	2001	NULL	0	NO INDICA	0
3042	919-9729	Dirección de la Mercadotecnia	1993	NULL	Prentice Hall	NO INDICA	22
3043	18650	Marketing	2001	NULL	Prentice Hall	NO INDICA	11
3044	0	Marketing	2001	NULL	Prentice Hall	NO INDICA	0
3045	9219	Dirección de la Mercadotecnia	1993	NULL	Prentice Hall	NO INDICA	1
3046	18650	Marketing	2001	NULL	Prentice Hall	NO INDICA	11
3047	0	Marketing	2001	NULL	Prentice Hall	NO INDICA	0
3048	1151	Fundamentos de Administración Financiera	1996	NULL	McGraw-Hill	NO INDICA	1
3049	10874-2180	Administración Financiera	1997	NULL	Pearson	NO INDICA	3
3050	744	Fundamentos de Financiación Empresarial	1996	NULL	McGraw-Hill	NO INDICA	3
3051	2172	Administración Financiera	1986	NULL	McGraw-Hill	NO INDICA	2
3052	1151	Fundamentos de Administración Financiera	1996	NULL	McGraw-Hill	NO INDICA	1
3053	10874-2180	Administración Financiera	1997	NULL	Pearson	NO INDICA	3
3054	744	Fundamentos de Financiación Empresarial	1996	NULL	McGraw-Hill	NO INDICA	3
3055	12287	Ingeniería Financiera: La Gestión en los Mercados Financieros Internacionales	1991	NULL	McGraw-Hill	NO INDICA	1
3056	10981-10934-18649-23702	Administración Estratégica	1996	NULL	McGraw-Hill	NO INDICA	17
3057	1386	Gestión de Empresas con una Visión Estratégica	1996	NULL	Ediciones Dolmen	NO INDICA	4
3058	15645	Evaluación de Decisiones Estratégicas	1999	NULL	McGraw-Hill Interamericana	NO INDICA	1
3059	10981-10934-18649-23702	Administración Estratégica	1996	NULL	McGraw-Hill	NO INDICA	17
3060	1386	Gestión de Empresas con una Visión Estratégica	1996	NULL	Ediciones Dolmen	NO INDICA	4
3061	15645	Evaluación de Decisiones Estratégicas	1999	NULL	McGraw-Hill Interamericana	NO INDICA	1
3062	0	English Works 2 - Students' Book	1996	NULL	Longman	NO INDICA	0
3063	0	English Works 2 - Workbook	1996	NULL	Longman	NO INDICA	0
3064	0	English for Business and Economics	1998	NULL	Gestión	NO INDICA	0
3065	2337	Geometría Plana y del Espacio y Trigonometría	1967	NULL	Editorial Mediterránea	NO INDICA	7
3066	0	Álgebra Elemental	1968	NULL	Editorial Mediterránea	NO INDICA	0
3067	2494	Geometría Moderna	0	NULL	Addison Wesley	NO INDICA	8
3068	14563	Álgebra Superior Moderna	0	NULL	Addison Wesley	NO INDICA	2
3069	2288	Álgebra Superior	0	NULL	McGraw-Hill, Schaum	NO INDICA	23
3070	17748	Trigonometría Elemental	0	NULL	Uteha	NO INDICA	1
3071	2509	Geometría Analítica	0	NULL	Limusa	NO INDICA	22
3072	2933	Trigonometría Plana y Esférica	0	NULL	McGraw-Hill, Schaum	NO INDICA	23
3073	2950	Cálculo y Geometría Analítica	0	NULL	Addison Wesley	NO INDICA	12
3074	2977	Cálculo con Geometría Analítica	0	NULL	Thomson	NO INDICA	5
3075	19335	Trigonometría	1993	NULL	Thomson Editores	NO INDICA	1
3076	18151	Química: La Ciencia Central	2004	NULL	Pearson Educación	NO INDICA	292
3077	19480	Física Conceptual	2004	NULL	Pearson Educación	NO INDICA	1
3078	0	Introducción a la Ingeniería: Un Enfoque a Través del Diseño	2013	NULL	Pearson Education	NO INDICA	0
3079	0	Engineering Problem Solving	2001	NULL	Noyes Publications	NO INDICA	0
3080	11578	Fundamentos de Programación. Algoritmos y Estructura de Datos	1996	NULL	McGraw-Hill	NO INDICA	1
3081	7849	Problemas de Metodología de la Programación	1990	NULL	McGraw-Hill	NO INDICA	60
3082	12297	Grammar in Use	1993	NULL	Cambridge University	OBLIGATORIA	2
3083	0	Longman English Grammar Practice	1990	NULL	Longman	COMPLEMENTARIA	0
3084	11253	El Cálculo	0	NULL	Oxford University Press	NO INDICA	306
3085	0	Cálculo en una Variable	0	NULL	Pearson	NO INDICA	0
3086	29118	Geometría Vectorial	0	NULL	0	NO INDICA	1
3087	0	Álgebra Lineal y sus Aplicaciones	0	NULL	0	NO INDICA	0
3088	2647	Álgebra Lineal	0	NULL	0	NO INDICA	1
3089	24388	Álgebra Lineal y sus Aplicaciones	0	NULL	0	NO INDICA	3
3090	18151	Química: La Ciencia Central	2004	NULL	Pearson Prentice Hall	NO INDICA	292
3091	1578	Programación en C: Metodología, Algoritmos y Estructura de Datos	2001	NULL	0	NO INDICA	1
3092	18202	Programación en C++. Algoritmos, Estructuras de Datos y Objetos	2006	NULL	0	NO INDICA	60
3093	18906	Cómo Programar en C/C++ y Java	2004	NULL	0	NO INDICA	8
3094	17340	Fundamentos de Sistemas de Bases de Datos	2007	NULL	Pearson	NO INDICA	4
3095	12410	Introducción a los Sistemas de Bases de Datos	2001	NULL	Prentice Hall	NO INDICA	2
3096	0	Introducción a las Bases de Datos Relacionales	2000	NULL	Pearson Educación	NO INDICA	0
3097	10049	Grammar in Use	1993	NULL	Cambridge University	OBLIGATORIA	1
3098	0	Longman English Grammar Practice	1990	NULL	Longman	COMPLEMENTARIA	0
3099	11253	El Cálculo	0	NULL	Oxford University Press	OBLIGATORIA	306
3100	0	Cálculo I	0	NULL	McGraw-Hill	OBLIGATORIA	0
3101	18169	Cálculo en una Variable	0	NULL	Pearson	COMPLEMENTARIA	73
3102	22161	Principios de Economía	0	NULL	Editora Ana Navarro	NO INDICA	9
3103	1451	Economía	2005	NULL	McGraw-Hill	NO INDICA	3
3104	18156	Introducción a la Economía	2009	NULL	0	NO INDICA	11
3105	24810	Principios de Economía	0	NULL	0	NO INDICA	7
3106	22557	Física Universitaria, Vol. I	0	NULL	Addison-Wesley	NO INDICA	25
3107	18152	Física	2001	NULL	Pearson Education	NO INDICA	231
3108	18282	Física, Vol. I	2004	NULL	CECSA	NO INDICA	142
3109	18168	Física para Universitarios	2002	NULL	Pearson Education	NO INDICA	129
3110	0	Aprenda Java como si Estuviera en Primero	2000	NULL	0	NO INDICA	0
3111	18906	Cómo Programar en Java	2012	NULL	0	NO INDICA	8
3112	4523	Estructuras de Datos y Algoritmos	1999	NULL	Addison Wesley	NO INDICA	6
3113	0	Estructura de Datos	1998	NULL	McGraw-Hill	NO INDICA	0
3114	17354	Estructuras de Datos y Algoritmos	2001	NULL	Prentice Hall	NO INDICA	2
3115	0	Fundamentals of Data Structures in C++	2007	NULL	Computer Science Press	NO INDICA	0
3116	0	Data Structures and Algorithms in C++	2005	NULL	Brooks/Cole Thomson Learning	NO INDICA	0
3117	0	Data Structures with C++ (Schaum’s Outline Series)	2000	NULL	McGraw-Hill	NO INDICA	0
3118	17340	Fundamentos de Sistemas de Bases de Datos	2002	NULL	Addison Wesley Iberoamericana	NO INDICA	4
3119	0	Object-Oriented Programming in C++	2002	NULL	Sams Publisher	NO INDICA	0
3120	5078	Como Programar en C/C++	1995	NULL	Prentice Hall	NO INDICA	1
3121	3391	Algoritmos y Estructuras de Datos	1987	NULL	Prentice Hall Hispanoamericana	NO INDICA	2
3122	18158	Cálculo Vectorial, Cuarta Edición	1998	NULL	Pearson Education	OBLIGATORIA	36
3123	11253	El Cálculo, Séptima Edición	0	NULL	Oxford University Press	OBLIGATORIA	306
3124	0	Cálculo Multivariable	0	NULL	Thompson Editores	COMPLEMENTARIA	0
3125	550	Dibujo Técnico y de Ingeniería	1973	NULL	Continental	OBLIGATORIA	8
3126	726	Problemas de Dibujo Técnico	1970	NULL	Universidad Técnica del Estado	OBLIGATORIA	11
3127	691	El Dibujo Técnico Mecánico	1965	NULL	UTHEA	COMPLEMENTARIA	1
3128	765	Guía Didáctica: Dibujo Técnico 2do Año, Enseñanza Industrial	1900	NULL	0	COMPLEMENTARIA	1
3129	21145	Dibujo Técnico Básico	2003	NULL	CECSA	COMPLEMENTARIA	2
3130	22643	Dibujo Técnico	2003	NULL	Limusa	COMPLEMENTARIA	3
3131	22557	Física Universitaria, Volumen II, Decimosegunda Edición	0	NULL	Pearson Educación	NO INDICA	25
3132	7921	Física: Electromagnetismo	0	NULL	Departamento de Física, Universidad de Atacama	NO INDICA	198
3133	18161	Física	2000	NULL	Pearson Educación	NO INDICA	47
3134	15076	Física, Volumen II	2002	NULL	CECSA México	NO INDICA	20
3135	18168	Física para Universitarios, Vol. 2	2002	NULL	Prentice Hall	NO INDICA	129
3136	20985	Formulación y Evaluación de Proyectos Informáticos	2006	NULL	McGraw-Hill	NO INDICA	1
3137	13472	Evaluación de Proyectos	2000	NULL	McGraw-Hill	NO INDICA	2
3138	15645	Evaluación de Decisiones Estratégicas	2006	NULL	McGraw-Hill	NO INDICA	1
3139	23563	Finanzas Corporativas	2009	8	McGraw-Hill	NO INDICA	1
3140	24726	Finanzas Corporativas	2012	9	McGraw-Hill	NO INDICA	14
3141	25559	Principios de Finanzas Corporativas	2010	9	McGraw-Hill	NO INDICA	1
3142	10049	Grammar in Use	1993	NULL	Cambridge University	OBLIGATORIA	1
3143	0	Longman English Grammar Practice	1990	NULL	Longman	COMPLEMENTARIA	0
3144	18170	Curso de Termodinámica	1989	NULL	Pearson Educación	NO INDICA	63
3145	2817	Físico-Química	1998	3	Addison Wesley Longman	NO INDICA	29
3146	3050	Introduction to Metallurgical Thermodynamics	1973	NULL	McGraw-Hill	NO INDICA	16
3147	13942	Physical Chemistry of Metals	1953	NULL	McGraw-Hill	NO INDICA	2
3148	2965	Físico-Química	1985	NULL	FEI	NO INDICA	5
3149	0	Físico-Química	1984	NULL	Editorial La Colina	NO INDICA	0
3150	190	Problemas de Termodinámica y Cinética en Metalurgia	1979	NULL	Genrinis	NO INDICA	5
3151	7921	Física: Electromagnetismo y Óptica	0	NULL	Universidad de Atacama	NO INDICA	198
3152	18282	Física, Volumen I y II	2002	NULL	CECSA México	NO INDICA	142
3153	22557	Física Universitaria, Volumen I y II, Decimosegunda Edición	0	NULL	Pearson Educación	NO INDICA	25
3154	2374	Física, Volumen II	0	NULL	0	NO INDICA	120
3155	26198	Física para Ciencias e Ingeniería, Volumen II	0	NULL	0	NO INDICA	10
3156	3001	Óptica	0	NULL	0	NO INDICA	49
3157	0	Ecuaciones Diferenciales	N/A	NULL	Facultad de Ciencias, Usach	NO INDICA	0
3158	2728	Ecuaciones Diferenciales con Aplicaciones	1988	NULL	Grupo Editorial Iberoamericana	NO INDICA	8
3159	2542	Teoría y Aplicaciones de Ecuaciones Diferenciales	0	NULL	0	NO INDICA	42
3160	0	Ingeniería de Software orientada a objetos con UML, Java e Internet	2005	NULL	Thomson	NO INDICA	0
3161	22920	El Lenguaje Unificado de Modelado: Guía del Usuario	2006	NULL	Addison-Wesley Iberoamericana	NO INDICA	1
3162	9447	Ingeniería del Software: Un Enfoque Práctico	0	7	McGraw-Hill	NO INDICA	14
3163	24674	Sistemas de Información Gerencial	0	10	Prentice Hall	NO INDICA	1
3164	21261	Sistemas de Información en la Empresa: Conceptos y Aplicaciones	2000	NULL	Editorial Pirámide	NO INDICA	2
3165	6521	Lógica Digital y Diseño de Computadores	1982	NULL	Pearson Educación	NO INDICA	1
3166	21179	Sistemas Digitales: Principios y Aplicaciones	2003	NULL	Pearson Educación	NO INDICA	5
3167	21064	Fundamentos de Sistemas Digitales	2006	9	Prentice Hall	NO INDICA	5
3168	10049	Grammar in Use	1993	NULL	Cambridge University	OBLIGATORIA	1
3169	18988	Análisis Numérico	0	NULL	0	NO INDICA	7
3170	18165	Estadística Matemática con Aplicaciones	2000	NULL	Pearson Educación	OBLIGATORIA	103
3171	20883	Probabilidad y Estadística para Ingeniería y Ciencias	2005	NULL	Thomson Editores	COMPLEMENTARIA	11
3172	2561	Probabilidad y Aplicaciones Estadísticas	1992	NULL	Addison-Wesley Iberoamericana	COMPLEMENTARIA	5
3173	25911	Probabilidad y Estadística Aplicadas a la Ingeniería	1996	NULL	McGraw-Hill	COMPLEMENTARIA	13
3174	26871	Mecánica de Materiales	2011	8	Pearson	NO INDICA	6
3175	0	Mecánica de Materiales	2000	5	McGraw-Hill	NO INDICA	0
3176	11286	Mecánica Vectorial para Ingenieros	2007	8	McGraw-Hill	NO INDICA	16
3177	18280	La Ciencia e Ingeniería de los Materiales	1995	NULL	Chapman and Hall	NO INDICA	32
3178	18281	Ciencia y Diseño de Materiales para Ingeniería	2000	1	CECSA	NO INDICA	8
3179	0	UML y Patrones: Una Introducción al Análisis y Diseño Orientado a Objetos	2003	NULL	Pearson Educación	NO INDICA	0
3180	0	El Lenguaje Unificado de Modelado: Guía del Usuario	2006	NULL	Addison-Wesley Iberoamericana	NO INDICA	1
3181	0	30 Arduino Projects for the Evil Genius	2013	NULL	McGraw-Hill Professional	OBLIGATORIA	0
3182	0	Exploring Arduino: Tools and Techniques for Engineering Wizardry	2013	NULL	Wiley	OBLIGATORIA	0
3183	0	Curso Práctico de Microcontroladores	2002	NULL	CEKIT	OBLIGATORIA	0
3184	0	Microbótica	2000	NULL	Paraninfo	COMPLEMENTARIA	0
3185	0	Microcontroladores PIC: Diseño Práctico de Aplicaciones	1997	NULL	McGraw-Hill	COMPLEMENTARIA	0
3186	11009	Diseño Digital	2003	NULL	Pearson Educación	COMPLEMENTARIA	1
3187	0	Microcontroladores PIC: Diseño Práctico de Aplicaciones	1997	NULL	McGraw-Hill	COMPLEMENTARIA	0
3188	19318	Fundamentos de diseño lógico y computadoras	1998	NULL	Prentice-Hall Hispanoamericana	COMPLEMENTARIA	1
3189	10854	Mecánica de Fluidos Aplicada	1996	NULL	Prentice-Hall Hispanoamericana	NO INDICA	48
3190	18374	Fundamentos de Mecánica de Fluidos	2004	NULL	Limusa Wiley	NO INDICA	8
3191	2465	Mecánica de Fluidos	0	3	McGraw-Hill	NO INDICA	7
3192	783	Problemas de Ingeniería Química	0	NULL	Editorial Aguilar	NO INDICA	2
3193	0	An Introduction to Transport Phenomena in Materials Engineering	1992	NULL	Macmillan Publishing Company	NO INDICA	0
3194	18162	Investigación de Operaciones	2005	NULL	Prentice Hall	OBLIGATORIA	64
3195	15113	Investigación de Operaciones	0	NULL	Universidad de Atacama	OBLIGATORIA	70
3196	0	Operations Research Applications and Algorithms	2004	NULL	Thomson Brooks	COMPLEMENTARIA	0
3197	10110	Introducción a la Investigación de Operaciones	1991	NULL	McGraw-Hill	COMPLEMENTARIA	5
3198	22429	Administración	0	10	0	NO INDICA	13
3199	22160	Elementos de Administración: Un Enfoque Internacional	0	7	0	NO INDICA	13
3200	13007	Administración: Una Perspectiva Global	0	11	0	NO INDICA	1
3201	1558	Introducción a la Administración, Cuarta Edición	0	NULL	0	NO INDICA	2
3202	22677	Administración: Teoría, Proceso y Práctica, Tercera Edición	0	NULL	0	NO INDICA	3
3203	15729	Inteligencia Artificial: Una Nueva Síntesis	2001	NULL	McGraw-Hill/Interamericana de España	NO INDICA	6
3204	0	¿Puede pensar una máquina?	2012	NULL	KRK Ediciones	NO INDICA	0
3205	18908	Inteligencia Artificial: Un Enfoque Moderno	2004	2	Pearson Educación	NO INDICA	3
3206	4661	TCP/IP	2005	NULL	Prentice Hall	NO INDICA	4
3207	0	Redes de Computadores: Un Enfoque Descendente Basado en Internet	2003	2	Addison Wesley	NO INDICA	0
3208	0	Design Thinking Process Mode Guide	0	NULL	0	NO INDICA	0
3209	0	InGenius: A Crash Course on Creativity	2013	NULL	0	NO INDICA	0
3210	0	Ingeniería Ambiental: Fundamentos, Entornos, Tecnologías y Sistemas de Gestión	1999	NULL	McGraw-Hill	NO INDICA	0
3211	9862	Instrumentos de Gestión Ambiental en la Empresa	1997	NULL	Mundi Prensa	NO INDICA	2
3212	2556	Auditoría Ambiental: Un Instrumento de Gestión en la Empresa	1994	NULL	Agrícolas Española S.A.	NO INDICA	2
3213	11006	Manual de Prevención de la Contaminación Industrial	1988	NULL	McGraw-Hill	NO INDICA	2
3214	11545	Gestión de Residuos Tóxicos: Tratamiento, Eliminación y Recuperación de Suelos	1996	NULL	McGraw-Hill	NO INDICA	2
3215	15132	Guía Metodológica para la Evaluación del Impacto Ambiental	1997	NULL	Mundi Prensa	NO INDICA	1
